,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf_50td,tau_50td,tau_50td_p,hurst_50td,sector_50td_tvf_vel,sector_20td_tvf_vel,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
MTB,2022-08-18 00:00:00,0.7802661740052688,-0.21973382599473126,552896.6109001335,-155703.38909986656,397193.22180026694,5582399.767289078,18149400.0,0.3075804030595545,0.07232540390587458,4.252729835561575,5582399.767289078,18149400.0,0.3075804030595545,0.03616270195293729,8.50545967112315,168.27000427246094,186.9499969482422,186.9499969482422,0.7030475860880318,44.6199951171875,0.8751783957523029,191.17999267578125,147.8683675779815,169.13380015055336,190.3992327231252,166.84674644470215,11.320948160183905,0.9508034047239456,0.4416326530612245,6.028478626158716e-06,,1.7169852645188983,0.8584926322594492,-3.9235858662796934,Financial Services,VFH,SP500,SPY,M&T Bank Corporation,0.886334,,,4.8,0.027,-0.211,-0.19,,0.0,1653955200,error,16.235598,,0.0,6066772000,0.71597,Banks—Regional,error,,970790400,10:1,24298303488,3015992064,0.41219002,0.4468,0.77,1.5401055,4.0565863,0.29611,,0.01181,0.10335,-0.051,46.523,128685000,2.75,,37656698880,209.883,3814477056,5989839872,error,4.4,0.02301496,13.539367
MEDP,2022-08-18 00:00:00,0.3086417427407779,-0.6913582572592222,45432.064531442506,-101767.93546855751,-56335.870937115,2072591.5815647237,6727500.0,0.30807752977550706,0.0725626779083633,4.245674755341399,2072591.5815647237,6727500.0,0.30807752977550706,0.03628133895418165,8.491349510682799,196.1199951171875,231.0,231.0,-3.192042451436017,42.230010986328125,1.3065175909690576,174.44000244140625,130.28110455197736,156.37846638997397,182.47582822797057,169.2316996002197,28.784868544919004,0.8051422301970459,0.7322448979591837,6.224163050136395e-14,,0.7783788171984797,0.38918940859923984,-5.645444089299491,Healthcare,VHT,SP400,MDYG,"Medpace Holdings, Inc.",1.430395,0.374,142.434,,,0.377,0.236,254459008,0.19783,,error,31.275547,226388624,0.61981,701287000,0.91226995,Diagnostics & Research,error,,,,6159619584,286121984,0.18115,0,1.85,6.8233933,4.788734,0.1627,0.305,0.10457,0.36873,0.262,36.965,35939200,7.86,,42551000,1.373,403447008,1286273024,error,,,35.484474
MODV,2022-08-18 00:00:00,1.0,0.0,75700.0,0.0,75700.0,501319.1644035443,1549800.0,0.32347345748067124,0.07685434105638356,4.208915892510972,501319.1644035443,1549800.0,0.32347345748067124,0.03842717052819178,8.417831785021944,184.7100067138672,211.94000244140625,211.94000244140625,-6.330277172162408,39.27000427246094,0.9761780909109589,120.0,75.62324614212483,96.93953348795574,118.25582083378666,115.06724998474121,20.391239251066867,0.9810653032489034,0.5706122448979591,5.004105015125228e-09,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
ADI,2022-08-18 00:00:00,0.640673813884579,-0.35932618611542094,2891553.1242052703,-1621746.8757947295,1269806.2484105409,18382991.12506334,66349200.0,0.27706424681930364,0.06868392482700303,4.03390236532284,18382991.12506334,66349200.0,0.27706424681930364,0.034341962413501514,8.06780473064568,175.25,191.9499969482422,191.9499969482422,-1.174656364746495,41.50999450683594,0.957254469864356,170.1300048828125,135.5339473854474,159.30699971516927,183.08005204489115,163.80439193725587,10.833772860651228,0.8042029449289813,0.6124949469375316,3.521988357134748e-10,,2.6246149515944657,1.3123074757972328,-4.392625240899721,Technology,VGT,SP500,SPY,"Analog Devices, Inc.",1.134607,1.921,17.066,3.04,0.0179,0.067,0.488,5415524864,0.48763,1661731200,error,17.463617,3522475776,0.64056,4856095000,0.88384,Semiconductors,1653609600,0.76,953164800,2:1,86409461760,4266789888,0.28919,0.8602,1.09,2.3584244,7.780567,0.17,1.339,0.055770002,0.07721,0.768,21.691,514342016,2.32,,1524960000,2.965,6252838912,11105805312,error,2.97,0.017457237,51.06383
FFBC,2022-08-18 00:00:00,0.7500017029856745,-0.24999829701432552,122925.27911935205,-40974.720880647954,81950.5582387041,2001227.6423667546,5295600.0,0.3779038527016305,0.09386104914348439,4.026205291227172,2001227.6423667546,5295600.0,0.3779038527016305,0.046930524571742196,8.052410582454344,26.6200008392334,26.829999923706055,26.829999923706055,-1.7906976830149122,5.159999847412109,0.7364717357839422,23.68000030517578,17.98212565225683,20.861866709391276,23.74160776652572,22.62697693824768,1.9259813786637539,0.9884208801541543,0.6914594489518102,1.4687083567904333e-12,,error,error,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
AGYS,2022-08-18 00:00:00,0.7092512271727386,-0.29074877282726147,33051.10718624962,-13548.892813750384,19502.214372499235,1102727.9646779937,2406700.0,0.45819086910624246,0.11461156594365368,3.9977716501273717,1102727.9646779937,2406700.0,0.45819086910624246,0.05730578297182684,7.995543300254743,58.4900016784668,58.4900016784668,58.4900016784668,-0.8920868360471504,16.68000030517578,0.9614085381820514,53.529998779296875,38.01712044548188,47.39586662292481,56.774612800367734,42.64735004425049,4.919559422458818,0.8229785173708682,0.6647611824095343,9.812082834681024e-12,,2.6246149515944657,1.3123074757972328,-4.392625240899721,Technology,VGT,SP600,SLY,"Agilysys, Inc.",1.176245,2.105,7.121,,,0.667,0.541,12305000,0.071779996,1247702400,error,46.33654,21710750,0.61347,101532000,1.01165,Software—Application,1247702400,0.03,810432000,3:2,1289631872,20581000,0.05737,0,1174.2,11.837386,7.5233607,0.04402,1.919,0.030869998,0.059,0.227,6.996,26761400,3.91,,94897000,3.815,9704000,171416992,error,0,0,283.47058
XYL,2022-08-18 00:00:00,0.8031490859720896,-0.19685091402791044,396755.64847021224,-97244.35152978776,299511.2969404245,7194088.487442774,20021200.0,0.35932354141823536,0.09209881161888546,3.9015003027960216,7194088.487442774,20021200.0,0.35932354141823536,0.04604940580944273,7.803000605592043,132.97000122070312,138.77999877929688,138.77999877929688,-3.4017097168195303,30.419998168945312,1.0181890813134165,102.3499984741211,65.46985845367246,85.06086675008139,104.65187504649032,95.95098358154297,16.850725277382484,0.9897448843757193,0.6538775510204081,2.0806174503435296e-11,,1.4067464742713904,0.7033732371356952,-3.275986161262171,Industrials,VIS,SP500,SPY,Xylem Inc.,1.068114,1.624,78.166,1.2,0.012999999,-0.062,-0.057,795000000,0.15256,1653436800,error,33.176666,183750000,0.37535998,1979000000,0.94004,Specialty Industrial Machinery,error,,,,17947746304,483000000,0.106309995,0.4914,1.76,5.801807,3.444204,0.080979995,1.108,0.04131,0.13719,0.013,28.912,180324992,4.05,,1116999936,6.202,2505999872,5210999808,error,1.1,0.0107474355,39.046684
HAYN,2022-08-18 00:00:00,0.9557527800095874,-0.044247219990412597,37561.08425437679,-1738.9157456232151,35822.16850875357,259602.62446022863,1201000.0,0.2161553908911146,0.05621243233557313,3.8453306841576422,259602.62446022863,1201000.0,0.2161553908911146,0.028106216167786566,7.6906613683152845,40.81999969482422,49.7599983215332,49.7599983215332,-0.41603257648758124,17.09000015258789,0.8588441314334354,44.40999984741211,26.17094327534377,35.552600059509274,44.934256843674774,38.8377172088623,3.949879359675547,0.9656791457907014,0.3756635674550194,0.00011910102319509733,,1.4067464742713904,0.7033732371356952,-3.275986161262171,Industrials,VIS,SP600,SLY,"Haynes International, Inc.",1.355896,3.158,15.451,0.88,0.0228,40.333,35.986,63451000,0.14358,1661904000,error,18.841204,-67651752,0.20617001,39730000,1.05878,Metal Fabrication,error,,,,551638656,-74524000,0.100150004,0.6929,0.76,1.5881056,1.2482518,0.07084,0.642,0.04696,0.09646,0.477,35.7,12565800,5.34,,9438000,0.765,54708000,441928992,error,0.88,0.019815357,error
GGG,2022-08-18 00:00:00,0.4153784757679261,-0.5846215242320739,183597.28628942333,-258402.71371057667,-74805.42742115335,3621393.186810384,11145900.0,0.3249080995532334,0.08491938516138678,3.826076919136369,3621393.186810384,11145900.0,0.3249080995532334,0.04245969258069339,7.652153838272738,80.4800033569336,81.08999633789062,81.08999633789062,-2.0939226970542792,14.479999542236328,0.8685802173357032,70.77999877929688,54.11452850680365,62.558999938964845,71.00347137112604,69.01880352020264,6.65086300584806,0.9816492416817852,0.6516946235415336,2.465754791447784e-11,,1.4067464742713904,0.7033732371356952,-3.275986161262171,Industrials,VIS,SP400,MDYG,Graco Inc.,0.741166,3.01,9.277,0.84,0.0128,0.079,0.066,597992000,0.289,1657843200,error,23.731451,128207248,0.50568,1033949000,0.88841003,Specialty Industrial Machinery,1657843200,0.21,1514419200,3:1,11683288064,371833984,0.25954,0.3102,2.42,6.463286,5.646427,0.21375,1.855,0.14488,0.27313998,0.082,12.191,169227008,3.73,,413359008,2.444,163018000,2069147008,error,0.818,0.012452428,27.752068
BC,2022-08-18 00:00:00,0.794518328848013,-0.20548167115198704,265845.83283254516,-68754.16716745486,197091.66566509032,4038082.158126328,13922200.0,0.29004626841492925,0.07670469425607959,3.781336608247288,4038082.158126328,13922200.0,0.29004626841492925,0.038352347128039796,7.562673216494576,105.5,105.5,105.5,-2.5794873634085786,23.400001525878906,0.9514855055152982,85.37999725341797,60.087380789035926,73.18759986877441,86.2878189485129,84.51938049316406,11.029403830119076,0.9817221706598808,0.7681632653061224,3.5088745906020225e-15,,1.2324192437452273,0.6162096218726136,-5.615929547833325,Consumer Cyclical,VCR,SP400,MDYG,Brunswick Corporation,1.620577,1.993,129.108,1.46,0.0172,0.131,0.1,1080800000,0.16915001,1661212800,error,7.4386125,-173750000,0.28813,1699800000,0.96458,Recreational Vehicles,1652745600,0.365,550281600,2:1,6218025472,379500000,0.13791001,0.1748,0.56,3.1062155,0.97316307,0.096420005,0.901,0.10689,0.32824,0.181,83.034,74369400,5.72,,603699968,8.118,2588100096,6389499904,error,1.4,0.016397282,10.399254
KEX,2022-08-18 00:00:00,0.9660195253473971,-0.033980474652602885,249426.24144469792,-8773.758555302065,240652.48288939585,1359167.1552695897,6781400.0,0.20042574619836462,0.053623304873520725,3.7376612029247602,1359167.1552695897,6781400.0,0.20042574619836462,0.026811652436760362,7.4753224058495205,70.5999984741211,75.08000183105469,75.08000183105469,-0.8431912905272205,14.540000915527344,0.6754886298889898,69.5,54.94038399266953,62.44673342386882,69.95308285506812,63.44904998779297,4.843356332441159,0.24561681591699164,0.30122448979591837,0.002024376915337213,,error,error,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
UMBF,2022-08-18 00:00:00,0.770832450303056,-0.229167549696944,152162.32568982325,-45237.67431017674,106924.6513796465,1344156.9109789415,4093200.0,0.3283877921867833,0.08916544055955371,3.682904386789327,1344156.9109789415,4093200.0,0.3283877921867833,0.044582720279776854,7.365808773578654,99.9800033569336,112.23999786376953,112.23999786376953,-1.69775910247648,16.51000213623047,0.9282545253818312,98.80999755859375,81.26911066379164,89.45566645304362,97.6422222422956,96.67083656311036,6.784045682494516,0.9599593018790457,0.7251940171740374,1.1004084679748601e-13,,1.7169852645188983,0.8584926322594492,-3.9235858662796934,Financial Services,VFH,SP400,MDYG,UMB Financial Corporation,0.931034,,,1.48,0.0164,0.581,0.574,,0.0,1662681600,error,14.539157,,0.0,1262696000,0.91809,Banks—Regional,error,,1149033600,2:1,4668558848,762633984,0.38604,0.1735,-1.82,1.4996737,3.4032779,0.30361,,0.01124,0.14529,0.256,28.365,48358800,4.89,,3210368000,66.459,3005056000,1371783040,error,1.33,0.013460177,10.878973
ALK,2022-08-18 00:00:00,0.9295734541136775,-0.07042654588632248,914235.4921208018,-69264.50787919817,844970.9842416036,5714612.211461551,26999500.0,0.2116562236879035,0.05752025098304919,3.6796818524014623,5714612.211461551,26999500.0,0.2116562236879035,0.028760125491524596,7.359363704802925,63.7599983215332,63.7599983215332,63.7599983215332,-5.030453510703078,10.179996490478516,0.7249152871404073,46.689998626708984,37.76851260954768,43.172333221435544,48.57615383332341,50.543749961853024,5.576165924532532,0.9058900568571959,0.593469387755102,1.1924799995087532e-09,,1.4067464742713904,0.7033732371356952,-3.275986161262171,Industrials,VIS,SP500,SPY,"Alaska Air Group, Inc.",1.469135,0.863,107.449,,,-0.652,-0.65,879000000,0.10731,1581638400,error,10.259594,445750016,0.22586,939000000,0.77810997,Airlines,error,,1404950400,2:1,5695385088,1258000000,0.05787,0,-0.45,1.6129032,0.69532233,0.025390001,0.78,0.02011,0.0584,0.741,65.072,125311000,1.97,,3424999936,27.02,4081999872,8191000064,error,0,0,437.01923
FISV,2022-08-18 00:00:00,0.8917932542303401,-0.10820674576965998,3259325.9855610467,-395474.0144389533,2863851.9711220935,15650799.008065136,67088400.0,0.23328621651530124,0.06346395129741282,3.6758854711400772,15650799.008065136,67088400.0,0.23328621651530124,0.03173197564870641,7.3517709422801545,119.86000061035156,119.86000061035156,119.86000061035156,-1.207000579622988,23.139999389648438,0.7939255792402572,110.55000305175781,83.63144804698545,98.02680038452148,112.4221527220575,99.9826999282837,5.197065198164655,0.9497910435432919,0.6952616699445813,1.0871914075361715e-12,,2.6246149515944657,1.3123074757972328,-4.392625240899721,Technology,VGT,SP500,SPY,"Fiserv, Inc.",0.816943,1.048,67.297,,,1.3,1.223,5936999936,0.34907,,error,16.921175,4985874944,0.51376,8098000000,0.9299,Information Technology Services,error,,1521504000,2:1,72282202112,3825999872,0.16128,0.0,1.06,2.286884,4.249894,0.11924,0.323,0.02241,0.0646,0.098,26.024,660232000,2.45,,3055000064,4.777,21514999808,17008000000,error,,,56.72539
HUM,2022-08-18 00:00:00,0.5217421143657177,-0.4782578856342823,296766.91465122026,-272033.08534877974,24733.829302440514,2621842.224738651,13708300.0,0.1912594723443936,0.05220513310106789,3.6636143034846755,2621842.224738651,13708300.0,0.1912594723443936,0.026102566550533945,7.327228606969351,472.67999267578125,472.67999267578125,497.4700012207031,0.8011444773108327,55.970001220703125,0.7675700240665062,495.8900146484375,431.1731543553125,472.09009867350267,513.0070429916929,442.77688201904294,28.248088708492897,0.7381462571640948,0.6718367346938776,5.8081375597116825e-12,,0.7783788171984797,0.38918940859923984,-5.645444089299491,Healthcare,VHT,SP500,SPY,Humana Inc.,0.776738,1.526,85.248,3.15,0.0064,0.204,0.184,4871000064,0.05382,1664409600,error,17.961193,4852874752,0.1882,14994000000,0.96399003,Healthcare Plans,1656460800,0.788,681004800,3:2,63259279360,4000000000,0.049990002,0.121400006,1.41,4.0838566,0.6989049,0.03472,1.209,0.06663,0.20723,0.146,709.078,126554000,1.77,,18190000128,143.733,13221999616,90511998976,error,2.975,0.005999314,20.394125
